79,79,20
79,79,21
79,79,22
79,79,26
79,79,28
79,79,29
80,80,1
80,80,5
80,80,11
80,80,16
80,80,17
80,80,23
80,80,25
80,80,26
80,80,29
81,81,9
81,81,13
81,81,14
82,82,0
82,82,3
82,82,4
82,82,8
82,82,12
82,82,21
82,82,22
82,82,25
82,82,28
82,82,29
83,83,3
83,83,5
83,83,8
83,83,9
83,83,11
83,83,13
83,83,14
83,83,24
83,83,25
83,83,28
84,84,3
84,84,4
84,84,11
84,84,14
84,84,18
84,84,19
84,84,20
84,84,22
84,84,27
85,85,3
85,85,6
85,85,8
85,85,9
85,85,14
85,85,26
85,85,28
86,86,3
86,86,8
86,86,11
86,86,16
86,86,19
86,86,20
86,86,23
86,86,27
87,87,0
87,87,8
87,87,9
87,87,10
87,87,11
87,87,12
87,87,18
87,87,25
87,87,28
87,87,29
88,88,5
88,88,8
88,88,9
88,88,11
88,88,14
88,88,21
88,88,26
88,88,28
88,88,29
89,89,3
89,89,9
89,89,11
89,89,14
89,89,21
89,89,28
89,89,29
90,90,3
90,90,5
90,90,8
90,90,9
90,90,11
90,90,12
90,90,18
90,90,20
90,90,21
90,90,22
90,90,24
90,90,28
90,90,29
91,91,3
91,91,4
91,91,5
91,91,7
91,91,8
91,91,9
91,91,14
91,91,17
91,91,21
91,91,23
91,91,29
92,92,3
92,92,9
92,92,11
92,92,17
92,92,18
92,92,19
92,92,21
92,92,26
92,92,28
93,93,0
93,93,8
93,93,11
93,93,17
93,93,23
93,93,25
93,93,28
93,93,29
94,94,3
94,94,17
94,94,19
94,94,26
94,94,29
95,95,5
95,95,8
95,95,10
95,95,11
95,95,13
95,95,14
95,95,15
95,95,17
95,95,23
95,95,26
95,95,28
95,95,29
96,96,3
96,96,5
96,96,6
96,96,10
96,96,11
96,96,13
96,96,14
96,96,23
96,96,26
97,97,6
97,97,7
97,97,8
97,97,9
97,97,10
97,97,11
97,97,14
97,97,16
97,97,17
97,97,25
97,97,27
97,97,28
97,97,29
98,98,5
98,98,8
98,98,11
98,98,12
98,98,14
98,98,17
98,98,28
99,99,0
99,99,3
99,99,5
99,99,8
99,99,11
99,99,12
99,99,13
99,99,15
99,99,19
99,99,24
99,99,25
99,99,29
100,100,0
100,100,3
100,100,6
100,100,7
100,100,8
100,100,9
100,100,11
100,100,17
100,100,22
100,100,23
100,100,29
101,101,0
101,101,3
101,101,8
101,101,11
101,101,14
101,101,17
101,101,21
101,101,23
101,101,28
101,101,29
102,102,6
102,102,8
102,102,9
102,102,12
102,102,13
102,102,14
102,102,21
102,102,22
102,102,23
102,102,28
102,102,29
103,103,3
103,103,5
103,103,6
103,103,8
103,103,11
103,103,17
103,103,20
103,103,21
103,103,24
103,103,29
104,104,5
104,104,10
104,104,12
104,104,14
104,104,20
105,105,0
105,105,3
105,105,7
105,105,8
105,105,9
105,105,15
105,105,22
105,105,23
105,105,26
105,105,27
105,105,29
106,106,3
106,106,6
106,106,7
106,106,17
107,107,3
107,107,8
107,107,11
107,107,12
107,107,17
107,107,18
107,107,19
107,107,21
107,107,27
107,107,28
108,108,3
108,108,4
108,108,9
108,108,13
108,108,17
108,108,26
108,108,27
109,109,1
109,109,3
109,109,7
109,109,8
109,109,11
109,109,12
109,109,13
109,109,14
109,109,17
109,109,18
109,109,19
109,109,25
109,109,26
109,109,27
109,109,28
110,110,0
110,110,5
110,110,7
110,110,8
110,110,9
110,110,11
110,110,13
110,110,14
110,110,21
110,110,22
110,110,23
110,110,25
110,110,27
110,110,28
110,110,29
111,111,3
111,111,6
111,111,8
111,111,11
111,111,14
111,111,17
111,111,18
111,111,25
111,111,26
111,111,28
111,111,29
112,112,3
112,112,8
112,112,14
112,112,22
112,112,28
113,113,0
113,113,5
113,113,8
113,113,9
113,113,11
113,113,14
113,113,19
113,113,23
113,113,26
113,113,27
113,113,29
114,114,0
114,114,3
114,114,7
114,114,8
114,114,10
114,114,11
114,114,12
114,114,13
114,114,14
114,114,17
114,114,22
114,114,28
114,114,29
115,115,3
115,115,7
115,115,10
115,115,12
115,115,14
115,115,18
115,115,22
115,115,23
116,116,0
116,116,1
116,116,6
116,116,8
116,116,9
116,116,28
117,117,3
117,117,4
117,117,6
117,117,7
117,117,8
117,117,9
117,117,11
117,117,14
117,117,17
117,117,18
117,117,28
117,117,29
118,118,0
118,118,3
118,118,8
118,118,9
118,118,11
118,118,19
118,118,26
118,118,29
119,119,3
119,119,4
119,119,6
119,119,7
119,119,8
119,119,9
119,119,11
119,119,16
119,119,17
119,119,25
119,119,29
120,120,0
120,120,4
120,120,5
120,120,8
120,120,11
120,120,17
120,120,21
120,120,23
120,120,28
121,121,0
121,121,3
121,121,8
121,121,9
121,121,11
121,121,13
121,121,14
121,121,16
121,121,17
121,121,21
121,121,22
121,121,28
121,121,29
122,122,5
122,122,11
122,122,14
123,123,3
123,123,8
123,123,11
123,123,12
123,123,14
123,123,17
123,123,23
123,123,25
123,123,29
124,124,3
124,124,4
124,124,11
124,124,17
124,124,19
124,124,21
124,124,26
124,124,29
125,125,3
125,125,8
125,125,14
125,125,21
125,125,28
126,126,11
126,126,13
126,126,17
126,126,20
126,126,21
126,126,25
126,126,26
127,127,3
127,127,21
127,127,23
128,128,6
128,128,7
128,128,8
128,128,9
128,128,14
128,128,17
128,128,18
129,129,3
129,129,5
129,129,10
129,129,11
129,129,20
129,129,21
129,129,26
129,129,29
130,130,3
130,130,8
130,130,9
130,130,13
130,130,19
130,130,25
130,130,28
131,131,3
131,131,5
131,131,7
131,131,8
131,131,9
131,131,14
131,131,23
131,131,28
131,131,29
132,132,3
132,132,6
132,132,8
132,132,13
132,132,19
132,132,21
132,132,23
133,133,8
133,133,11
133,133,13
133,133,17
133,133,27
133,133,28
134,134,0
134,134,3
134,134,8
134,134,11
134,134,17
134,134,26
134,134,28
135,135,3
135,135,5
135,135,6
135,135,9
135,135,11
135,135,12
135,135,21
135,135,22
135,135,23
135,135,26
135,135,27
135,135,29
136,136,3
136,136,8
136,136,10
136,136,11
136,136,21
136,136,23
136,136,24
137,137,0
137,137,3
137,137,7
137,137,12
137,137,14
137,137,20
137,137,26
137,137,29
138,138,5
138,138,6
138,138,11
138,138,12
138,138,17
138,138,21
138,138,22
138,138,23
138,138,26
139,139,3
139,139,7
139,139,9
139,139,13
139,139,17
139,139,21
139,139,22
139,139,24
139,139,29
140,140,0
140,140,5
140,140,7
140,140,8
140,140,9
140,140,12
140,140,14
140,140,17
140,140,21
140,140,22
140,140,23
140,140,24
140,140,28
140,140,29
141,141,7
141,141,8
141,141,11
141,141,17
141,141,23
141,141,24
141,141,25
141,141,26
141,141,28
142,142,3
142,142,8
142,142,11
142,142,12
142,142,14
142,142,15
142,142,16
142,142,17
142,142,21
142,142,28
142,142,29
143,143,6
143,143,8
143,143,9
143,143,11
143,143,28
143,143,29
144,144,0
144,144,1
144,144,3
144,144,4
144,144,8
144,144,9
144,144,11
144,144,14
144,144,21
144,144,24
144,144,25
145,145,0
145,145,7
145,145,8
145,145,14
145,145,17
145,145,18
145,145,19
145,145,23
145,145,28
145,145,29
146,146,0
146,146,8
146,146,17
146,146,19
146,146,20
146,146,23
146,146,25
146,146,28
146,146,29
147,147,10
147,147,21
147,147,28
148,148,3
148,148,6
148,148,9
148,148,11
148,148,14
148,148,15
148,148,16
148,148,21
148,148,26
149,149,0
149,149,4
149,149,9
149,149,10
149,149,26
149,149,28
150,150,3
150,150,5
150,150,8
150,150,9
150,150,11
150,150,13
150,150,14
150,150,17
150,150,21
150,150,22
150,150,28
151,151,3
151,151,5
151,151,6
151,151,8
151,151,9
151,151,11
151,151,14
151,151,17
151,151,21
151,151,23
151,151,28
152,152,5
152,152,6
152,152,8
152,152,9
152,152,12
152,152,20
152,152,21
153,153,3
153,153,6
153,153,8
153,153,9
153,153,10
153,153,17
153,153,18
153,153,19
153,153,23
153,153,26
153,153,28
154,154,5
154,154,6
154,154,7
154,154,8
154,154,9
154,154,10
154,154,12
154,154,13
154,154,14
154,154,18
154,154,22
154,154,28
154,154,29
155,155,0
155,155,3
155,155,5
155,155,8
155,155,9
155,155,11
155,155,14
155,155,17
155,155,22
155,155,25
155,155,26
155,155,27
155,155,28
155,155,29
156,156,7
156,156,11
156,156,12
156,156,17
156,156,29
157,157,5
157,157,7
157,157,10
157,157,13
157,157,14
157,157,21
157,157,25
158,158,3
158,158,5
158,158,6
158,158,8
158,158,9
158,158,10
158,158,12
158,158,14
158,158,17
158,158,19
158,158,23
158,158,24
158,158,26
158,158,28
158,158,29
159,159,8
159,159,17
159,159,21
159,159,22
159,159,28
160,160,3
160,160,6
160,160,7
160,160,8
160,160,9
160,160,10
160,160,14
160,160,17
160,160,18
160,160,23
160,160,25
160,160,26
161,161,0
161,161,11
161,161,17
161,161,28
161,161,29
162,162,6
162,162,11
162,162,14
162,162,17
162,162,24
162,162,27
162,162,28
163,163,3
163,163,17
163,163,19
163,163,21
163,163,26
163,163,28
164,164,3
164,164,4
164,164,5
164,164,9
164,164,11
164,164,23
164,164,24
164,164,26
164,164,29
165,165,1
165,165,5
165,165,9
165,165,10
165,165,11
165,165,12
165,165,15
165,165,17
165,165,22
165,165,25
165,165,28
165,165,29
166,166,3
166,166,4
166,166,5
166,166,6
166,166,8
166,166,13
166,166,17
166,166,19
166,166,21
166,166,23
166,166,28
167,167,7
167,167,14
167,167,15
167,167,17
167,167,25
168,168,0
168,168,3
168,168,4
168,168,6
168,168,8
168,168,11
168,168,23
168,168,25
168,168,27
169,169,3
169,169,4
169,169,8
169,169,9
169,169,11
169,169,13
169,169,17
169,169,22
169,169,25
169,169,28
169,169,29
170,170,0
170,170,9
170,170,17
170,170,20
170,170,21
170,170,22
171,171,0
171,171,8
171,171,9
171,171,10
171,171,11
171,171,12
171,171,14
171,171,15
171,171,18
171,171,19
171,171,20
171,171,22
171,171,23
171,171,25
171,171,26
171,171,29
172,172,3
172,172,4
172,172,5
172,172,7
172,172,8
172,172,9
172,172,11
172,172,14
172,172,17
172,172,22
172,172,23
172,172,24
172,172,28
172,172,29
173,173,0
173,173,3
173,173,6
173,173,7
173,173,8
173,173,9
173,173,11
173,173,14
173,173,15
173,173,19
173,173,21
173,173,26
173,173,27
173,173,28
173,173,29
174,174,0
174,174,5
174,174,11
174,174,12
174,174,14
174,174,29
175,175,0
175,175,5
175,175,8
175,175,14
175,175,28
176,176,3
176,176,5
176,176,7
176,176,9
176,176,11
176,176,12
176,176,14
176,176,17
176,176,29
177,177,3
177,177,5
177,177,10
177,177,11
177,177,12
177,177,17
177,177,18
177,177,23
177,177,28
177,177,29
178,178,0
178,178,3
178,178,6
178,178,8
178,178,9
178,178,11
178,178,17
178,178,21
178,178,25
178,178,29
179,179,3
179,179,8
179,179,28
180,180,8
180,180,11
180,180,12
180,180,19
180,180,23
181,181,0
181,181,3
181,181,8
181,181,10
181,181,11
181,181,12
181,181,14
181,181,17
181,181,18
181,181,19
181,181,28
182,182,3
182,182,11
182,182,14
182,182,17
182,182,21
182,182,22
182,182,23
182,182,27
182,182,29
183,183,3
183,183,4
183,183,8
183,183,11
183,183,15
183,183,17
183,183,23
183,183,27
183,183,28
184,184,9
184,184,10
184,184,11
184,184,23
184,184,28
185,185,5
185,185,9
185,185,12
185,185,15
185,185,17
185,185,25
185,185,28
186,186,6
186,186,7
186,186,8
186,186,9
186,186,12
187,187,3
187,187,11
187,187,13
187,187,17
187,187,25
187,187,26
187,187,28
187,187,29
188,188,0
188,188,3
188,188,9
188,188,11
188,188,13
188,188,18
188,188,19
188,188,23
188,188,25
188,188,26
188,188,28
188,188,29
189,189,0
189,189,7
189,189,8
189,189,9
189,189,10
189,189,11
189,189,12
189,189,14
189,189,21
189,189,23
189,189,25
189,189,26
189,189,27
189,189,29
190,190,0
190,190,4
190,190,5
190,190,11
190,190,13
190,190,14
190,190,17
190,190,20
190,190,22
190,190,23
190,190,28
190,190,29
191,191,0
191,191,1
191,191,3
191,191,8
191,191,9
191,191,10
191,191,11
191,191,14
191,191,17
191,191,21
191,191,22
192,192,5
192,192,7
192,192,8
192,192,11
192,192,14
192,192,25
192,192,29
193,193,3
193,193,9
193,193,10
193,193,11
193,193,15
193,193,17
193,193,23
194,194,0
194,194,3
194,194,6
194,194,7
194,194,8
194,194,9
194,194,12
194,194,14
194,194,16
194,194,17
194,194,21
194,194,28
194,194,29
195,195,12
195,195,13
195,195,17
195,195,19
195,195,21
195,195,25
195,195,26
195,195,28
195,195,29
196,196,3
196,196,11
196,196,24
197,197,3
197,197,4
197,197,5
197,197,8
197,197,9
197,197,10
197,197,11
197,197,15
197,197,17
197,197,20
197,197,22
197,197,23
197,197,28
197,197,29
198,198,0
198,198,3
198,198,5
198,198,8
198,198,9
198,198,11
198,198,12
198,198,14
198,198,15
198,198,19
198,198,23
198,198,25
198,198,26
198,198,28
198,198,29
199,199,11
199,199,21
199,199,25
199,199,26
199,199,28
200,200,0
200,200,3
200,200,6
200,200,9
200,200,11
200,200,12
200,200,14
200,200,18
200,200,23
200,200,26
200,200,28
200,200,29
201,201,0
201,201,3
201,201,5
201,201,14
201,201,28
201,201,29
202,202,0
202,202,3
202,202,7
202,202,8
202,202,9
202,202,11
202,202,13
202,202,16
202,202,22
202,202,24
202,202,27
202,202,28
202,202,29
203,203,3
203,203,14
203,203,28
204,204,4
204,204,6
204,204,8
204,204,12
205,205,0
205,205,3
205,205,6
205,205,8
205,205,9
205,205,10
205,205,11
205,205,13
205,205,15
205,205,23
205,205,25
205,205,28
206,206,3
206,206,11
207,207,3
207,207,7
207,207,9
207,207,11
207,207,21
207,207,23
207,207,28
208,208,3
208,208,7
208,208,8
208,208,9
208,208,10
208,208,11
208,208,15
208,208,17
208,208,29
209,209,0
209,209,3
209,209,5
209,209,8
209,209,11
209,209,12
209,209,13
209,209,14
209,209,21
209,209,26
209,209,27
209,209,29
210,210,4
210,210,8
210,210,11
210,210,13
210,210,14
210,210,20
210,210,23
210,210,26
210,210,27
210,210,28
210,210,29
211,211,5
211,211,6
211,211,9
211,211,11
211,211,12
211,211,14
211,211,17
211,211,28
211,211,29
212,212,7
212,212,9
212,212,11
212,212,18
212,212,19
212,212,22
212,212,28
213,213,1
213,213,3
213,213,4
213,213,5
213,213,8
213,213,9
213,213,13
213,213,22
213,213,23
213,213,26
213,213,29
214,214,3
214,214,4
214,214,8
214,214,10
214,214,11
214,214,17
214,214,21
214,214,24
214,214,25
214,214,29
215,215,4
215,215,8
215,215,9
215,215,17
215,215,19
215,215,20
215,215,27
215,215,28
216,216,4
216,216,9
216,216,15
216,216,16
216,216,19
216,216,21
217,217,0
217,217,5
217,217,7
217,217,8
217,217,9
217,217,17
217,217,22
217,217,26
217,217,28
218,218,21
218,218,23
219,219,0
219,219,5
219,219,8
219,219,9
219,219,11
219,219,13
219,219,14
219,219,19
219,219,20
219,219,28
219,219,29
220,220,3
220,220,8
220,220,9
220,220,11
220,220,19
220,220,29
221,221,3
221,221,5
221,221,6
221,221,8
221,221,9
221,221,13
221,221,18
221,221,23
221,221,28
222,222,0
222,222,3
222,222,4
222,222,6
222,222,8
222,222,9
222,222,10
222,222,11
222,222,12
222,222,14
222,222,17
222,222,18
222,222,19
222,222,21
222,222,23
222,222,24
222,222,26
222,222,29
223,223,9
223,223,11
223,223,21
223,223,23
223,223,26
223,223,28
223,223,29
224,224,0
224,224,5
224,224,7
224,224,8
224,224,9
224,224,10
224,224,11
224,224,12
224,224,14
224,224,17
224,224,20
224,224,21
224,224,26
224,224,28
225,225,3
225,225,6
225,225,9
225,225,10
225,225,14
225,225,28
226,226,3
226,226,8
226,226,9
226,226,12
226,226,14
226,226,17
226,226,20
226,226,23
226,226,25
226,226,26
226,226,28
227,227,3
227,227,8
227,227,10
227,227,11
227,227,13
227,227,17
227,227,29
228,228,3
228,228,7
228,228,11
228,228,13
228,228,14
228,228,19
228,228,29
229,229,0
229,229,5
229,229,8
229,229,12
229,229,26
229,229,28
230,230,3
230,230,4
230,230,7
230,230,8
230,230,9
230,230,10
230,230,11
230,230,13
230,230,14
230,230,16
230,230,21
230,230,26
230,230,28
230,230,29
231,231,3
231,231,7
231,231,8
231,231,9
231,231,11
231,231,13
231,231,17
231,231,21
231,231,25
231,231,26
231,231,28
232,232,0
232,232,3
232,232,8
232,232,9
232,232,10
232,232,11
232,232,12
232,232,14
232,232,18
232,232,19
232,232,21
232,232,22
232,232,23
232,232,26
232,232,28
232,232,29
233,233,8
233,233,9
233,233,18
233,233,21
233,233,25
234,234,4
234,234,5
234,234,10
234,234,17
234,234,27
234,234,28
235,235,6
235,235,7
235,235,8
235,235,9
235,235,10
235,235,11
235,235,17
235,235,24
235,235,29
236,236,0
236,236,8
236,236,9
236,236,10
236,236,17
236,236,29
237,237,5
237,237,7
237,237,9
237,237,11
237,237,17
237,237,18
237,237,19
237,237,23
237,237,24
238,238,3
238,238,4
238,238,8
238,238,9
238,238,11
238,238,12
238,238,14
238,238,23
238,238,25
238,238,28
238,238,29
239,239,3
239,239,8
239,239,10
239,239,11
239,239,14
239,239,18
239,239,26
240,240,0
240,240,3
240,240,5
240,240,8
240,240,13
240,240,22
240,240,26
240,240,28
241,241,0
241,241,3
241,241,6
241,241,8
241,241,12
241,241,13
241,241,14
241,241,15
241,241,19
241,241,21
241,241,26
241,241,28
242,242,0
242,242,9
242,242,11
242,242,17
242,242,18
242,242,21
242,242,22
242,242,24
242,242,26
243,243,3
243,243,7
243,243,8
243,243,9
243,243,10
243,243,17
243,243,19
243,243,25
243,243,28
244,244,8
244,244,13
244,244,17
244,244,19
244,244,20
244,244,21
244,244,23
244,244,24
244,244,25
244,244,26
244,244,28
245,245,0
245,245,7
245,245,9
245,245,13
245,245,14
245,245,21
245,245,23
245,245,25
245,245,28
245,245,29
246,246,5
246,246,7
246,246,8
246,246,11
246,246,17
246,246,21
246,246,22
246,246,23
246,246,25
246,246,26
246,246,28
247,247,1
247,247,9
247,247,11
247,247,13
247,247,14
247,247,19
247,247,22
247,247,24
247,247,26
247,247,27
247,247,29
248,248,0
248,248,3
248,248,8
248,248,9
248,248,11
248,248,12
248,248,14
248,248,18
248,248,23
248,248,24
248,248,27
249,249,6
249,249,7
249,249,8
249,249,13
249,249,17
249,249,19
249,249,23
249,249,24
250,250,0
250,250,4
250,250,5
250,250,6
250,250,11
250,250,17
250,250,23
251,251,1
251,251,2
251,251,3
251,251,5
251,251,14
251,251,19
251,251,24
251,251,28
251,251,29
252,252,4
252,252,8
252,252,11
252,252,15
252,252,28
253,253,3
253,253,9
253,253,11
253,253,12
253,253,14
253,253,21
253,253,25
253,253,26
253,253,29
254,254,8
254,254,9
254,254,10
254,254,11
254,254,15
254,254,18
254,254,20
254,254,29
255,255,12
255,255,14
255,255,17
255,255,23
255,255,25
256,256,0
256,256,3
256,256,7
256,256,8
256,256,11
256,256,12
256,256,14
256,256,15
256,256,17
256,256,19
256,256,21
256,256,23
256,256,25
256,256,26
256,256,28
256,256,29
257,257,3
257,257,8
257,257,9
257,257,10
257,257,11
257,257,12
257,257,14
257,257,17
257,257,19
257,257,29
258,258,0
258,258,3
258,258,6
258,258,8
258,258,9
258,258,11
258,258,14
258,258,17
258,258,19
258,258,28
258,258,29
259,259,3
259,259,11
259,259,12
259,259,17
259,259,25
